#Strain	Work Hardening Rate
0.01	376.8151212000001
0.015	367.13978620000006
0.02	339.0751912
0.03	312.9465095999999
0.04	280.8181071999999
0.05	251.42172600000018
0.06	224.26133820000013
0.07	199.39631529999988
0.08	176.51507199999992
0.09000000000000001	155.40033480000017
0.1	135.92218960000017
0.11	117.8904330999998
0.12000000000000001	101.20326159999989
0.13	85.7549143000001
0.13999999999999999	71.51754230000002
0.15	58.39887230000004
0.16	46.200917899999915
0.16999999999999998	34.950017499999944
0.18	24.507853200000064
0.19	14.776530800000039
0.19999999999999998	5.740686600000092
0.21	-2.7017467000000273
0.22	-10.647442500000187
0.22999999999999998	-18.157202099999925
0.24	-25.192616399999835
0.25	-28.579029200000125
