#Strain	Work Hardening Rate
0.0	235.3151
0.01	257.50913333333335
0.015	301.5235
0.02	312.7216000000001
0.03	309.7048
0.04	302.6715499999999
0.05	314.34055000000006
0.06	296.35965
0.07	287.06334999999996
0.08	316.30485000000004
0.09	297.94385
0.1	246.04135000000008
0.11	186.69585000000018
0.12	150.23450000000025
