#Strain	Work Hardening Rate
0.01	152.47650180000002
0.015	152.5785129
0.02	152.8853691333333
0.03	152.8942057
0.04	152.60820220000002
0.05	152.72031415000004
0.06	153.84436584999992
0.07	155.02476715
0.08	155.5278235
0.09000000000000001	155.7220690999999
0.1	155.6166247000001
0.11	155.77072350000003
0.12000000000000001	156.25483494999997
0.13	156.5367643000002
0.13999999999999999	156.7658369500001
0.15	156.8522651499999
0.16	156.96823780000003
0.16999999999999998	157.14288025000008
0.18	157.20094939999998
0.19	157.1252351999999
0.19999999999999998	157.09757274999996
0.21	156.95097819999975
0.22	156.26913235000018
0.22999999999999998	155.49725090000032
0.24	154.64374494999996
0.25	153.15938465000002
0.26	151.54780469999972
0.27	149.9134271499996
0.28	147.83942299999978
0.29000000000000004	145.56212850000017
0.30000000000000004	143.14271435000052
0.31	140.6191554000002
0.32	138.0785181999999
0.33	135.49753084999972
0.34	132.81056244999962
0.35000000000000003	130.3175831499998
0.36000000000000004	127.35580489999971
0.37000000000000005	123.85292125000072
0.38	119.93725980000023
0.39	114.74323449999976
0.4	106.64040620000027
0.41000000000000003	92.62846399999978
0.42000000000000004	65.61878159999986
0.43000000000000005	4.240317749999897
0.44	-38.98179130000035
