#Strain	Work Hardening Rate
0.01	325.00714070000004
0.015	318.01839395
0.02	301.0543985333334
0.03	283.8632197750001
0.04	258.3341832499998
0.05	229.46639019999984
0.06	195.83392887500017
0.07	156.0844130500001
0.08	107.31547045
0.09000000000000001	47.27300457499996
0.1	14.340115849999798
