#Strain	Work Hardening Rate
0.01	1093.4127151999996
0.015	1067.166263
0.02	990.1992342666667
0.03	916.5855103999999
0.04	823.5038103000003
0.05	737.1648495000003
0.06	657.5671414499996
0.07	584.1871685
0.08	515.9487739999995
0.09000000000000001	452.33121039999975
0.1	393.4366766500007
0.11	339.0639050000004
0.12000000000000001	288.7292354000003
0.13	242.41083405000012
0.13999999999999999	199.5007891499996
0.15	159.3961942999995
0.16	122.45671255000025
0.16999999999999998	88.20010800000024
0.18	56.43911850000047
0.19	27.140524650000245
0.19999999999999998	-0.21119419999990907
0.21	-25.705091449999863
0.22	-49.29458670000033
0.22999999999999998	-71.51576435
0.24	-82.47300219999964
