#InternalPressure(GPa)	Enthalpy(eV)	Strain	Stress(GPa)
892.3111692817199	195.72693218657218	0.01	4.5583196175000005
893.8488608395335	196.18443430452572	0.015	6.641911252500001
895.9026234600047	196.79548576812755	0.02	8.661595704
897.6351479486275	197.31056549899023	0.03	12.558950799000002
902.6269813246099	198.79430730844044	0.04	16.262777533500003
908.0058971967004	200.39177648832145	0.05	19.774492928
915.1406847126208	202.50842584837505	0.06	23.109042166500004
923.801698021031	205.07506229768404	0.07	26.277866761
933.7125569853088	208.00762469204085	0.08	29.2926249495
945.3612764132861	211.44917140941487	0.09000000000000001	32.160396104
958.3244546224702	215.27187754574578	0.1	34.89423581249999
973.2801020906163	219.67333568481445	0.11	37.505513543999996
989.860729623466	224.54220986395825	0.12000000000000001	39.999982245000005
1008.4475899671252	229.98675569140852	0.13	42.388069151
980.9873357476305	221.98325918084353	0.13999999999999999	44.675773208500004
1017.8211405025143	232.6630612345021	0.15	46.863630468000004
1037.8824286946888	238.55665146595024	0.16	48.9515108585
990.5166704279848	224.80279797872873	0.16999999999999998	49.393827199
998.0572408169086	226.9955032691499	0.18	51.17545816250001
1103.289724871667	257.1662192348148	0.19	50.2538199295
1006.850414103617	229.7601620599097	0.19999999999999998	52.05941344600001
1029.7040087721239	235.97672462234962	0.21	52.679751472499994
871.2273707505037	191.44159322691695	0.22	47.14799178
577.770189473917	108.1323157267831	0.22999999999999998	42.612381779
716.1137242399828	147.15505790306827	0.24	36.1802195415
693.2525363867707	140.74361652242982	0.25	35.7763705105
