#Strain	Work Hardening Rate
0.01	838.8145189000003
0.02	804.86747845
0.03	739.6358818999997
0.04	678.8354900000002
0.05	621.8655778500002
0.060000000000000005	568.7242257500002
0.06999999999999999	519.3830744500002
0.08	473.1494528999998
0.09	429.87698825000024
0.09999999999999999	389.6904553999998
0.11	351.59749284999924
0.12	316.08518115000015
0.13	283.54704445000016
0.14	252.77598904999982
0.15000000000000002	224.01009024999976
0.16	197.41228815000022
0.17	172.27755895000016
0.18000000000000002	148.26711435
0.19	125.99089034999983
0.2	105.64178535
0.21000000000000002	86.48502540000042
0.22	68.33545889999971
0.23	51.98778049999997
0.24000000000000002	36.46090275000022
0.25	21.278200700000138
0.26	7.422673100000304
0.27	-5.498332500000198
0.28	-17.41046155000062
0.29000000000000004	-25.385021400000387
0.3	-39.20963355000005
0.31	-50.82222249999968
