#Strain	Work Hardening Rate
0.01	374.9780595
0.02	371.2257348
0.03	364.65027845
0.04	357.92697525000005
0.05	349.42772779999996
0.060000000000000005	340.1292542500002
0.06999999999999999	329.45792725000007
0.08	317.0605132999998
0.09	304.0375146000004
0.09999999999999999	290.10794584999996
0.11	274.78563939999987
0.12	258.22596625000034
0.13	239.7891871499995
0.14	218.07806324999976
0.15000000000000002	191.81277815000018
0.16	159.62029300000012
0.17	115.2443455500001
0.18000000000000002	51.784253449999824
0.19	-33.79195204999982
0.2	-82.51304669999932
