#Strain	Work Hardening Rate
0.01	52.69459997311584
0.02	52.565282638924536
0.03	52.256799812110664
0.04	51.88847623245708
0.05	51.31759694881429
0.060000000000000005	50.86320655153705
0.06999999999999999	50.51077188478586
0.08	49.89880869089437
0.09	49.282051552469746
0.09999999999999999	48.6690597406012
0.11	48.02744415295569
0.12	47.381999163972246
0.13	46.70259730115993
0.14	46.01430634542947
0.15000000000000002	45.33195890891213
0.16	44.70837271290702
0.17	44.080418195327155
0.18000000000000002	43.486351966676494
0.19	42.98496345570542
0.2	42.50191098552719
0.21000000000000002	42.10160580826605
0.22	41.79325676866343
0.23	41.637465624233144
0.24000000000000002	41.432522784700616
0.25	41.394990592482216
0.26	41.680099226624684
0.27	41.95225616229928
0.28	42.335174678634644
0.29000000000000004	42.92353809618782
0.3	43.49524930222452
0.31	44.28541472859382
0.32	45.34021642977018
0.33	46.253956954579905
0.34	47.080255620059624
0.35000000000000003	47.923748333316986
0.36000000000000004	48.71147646851908
0.37	49.10440554197449
0.38	49.48313388640133
0.39	49.76073997790933
0.4	49.47931747109311
0.41000000000000003	48.742486991036095
0.42000000000000004	47.36269107608058
0.43	45.27486633434856
0.44	42.27372396914287
0.45	38.144583484837256
0.46	32.449426796184405
0.47000000000000003	24.9068947713045
0.48000000000000004	14.837680182104613
0.49	1.8018479876088767
0.5	-15.08432190204568
0.51	-37.2919071601714
0.52	-65.84810041098817
0.53	-81.91843810301862
