#Strain	Work Hardening Rate
0.01	977.9335835000006
0.015	978.8858044499999
0.02	981.8531151333332
0.03	983.8578134249999
0.04	984.7036778249999
0.05	983.381751075
0.06	979.8931168499996
0.07	973.9018793249999
0.08	964.5957195500001
0.09000000000000001	952.6772540750007
0.1	937.7173983750009
0.11	918.4078918749988
0.12000000000000001	894.1733522750004
0.13	861.9549240000008
0.13999999999999999	592.2758225249988
0.15	364.17643342500094
0.16	387.13705960000163
